color,num_voted_users,duration,gross,genres,Series_Title,num_critic_for_reviews,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,Released_Year,num_facebook_like,imdb_score,aspect_ratio
Color,30160,95.0,100659.0, Horror,The House of the Devil ,238.0,http://www.imdb.com/title/tt1172994/?ref_=fn_tt_tt_1,193.0,English,USA,"R
",900000.0,2009.0,52.0,6.4,
Color,20176,93.0,48430.0, Comedy,The Perfect Host ,112.0,http://www.imdb.com/title/tt1334553/?ref_=fn_tt_tt_1,73.0,English,USA,"R
",500000.0,2010.0,63.0,6.8,
Color,2735,88.0,21210.0, Comedy,Safe Men ,33.0,http://www.imdb.com/title/tt0120813/?ref_=fn_tt_tt_1,52.0,English,USA,"R
",1000000.0,1998.0,157.0,6.1,
Color,1434,105.0,, Crime,Speedway Junky ,8.0,http://www.imdb.com/title/tt0155197/?ref_=fn_tt_tt_1,43.0,English,USA,"R
",1000000.0,1999.0,27.0,5.2,
Color,334,98.0,22434.0, Comedy,The Last Big Thing ,95.0,http://www.imdb.com/title/tt0161743/?ref_=fn_tt_tt_1,17.0,English,USA,"R
",,1996.0,43.0,6.9,
Color,1938,82.0,12996.0, Action,The Specials ,29.0,http://www.imdb.com/title/tt0181836/?ref_=fn_tt_tt_1,54.0,English,USA,"R
",1000000.0,2000.0,210.0,6.0,
Color,397,89.0,, Comedy,16 to Life ,3.0,http://www.imdb.com/title/tt1130087/?ref_=fn_tt_tt_1,6.0,English,USA,,1000000.0,2009.0,143.0,6.3,
 Black and White,3228,78.0,10018.0, Crime,Alone with Her ,71.0,http://www.imdb.com/title/tt0472259/?ref_=fn_tt_tt_1,31.0,English,USA,"Not Rated
",1000000.0,2006.0,244.0,6.1,
Color,1048,97.0,62480.0, Drama,Creative Control ,36.0,http://www.imdb.com/title/tt3277624/?ref_=fn_tt_tt_1,7.0,English,USA,"R
",1000000.0,2015.0,793.0,5.5,
Color,4862,81.0,6387.0, Comedy,Special ,56.0,http://www.imdb.com/title/tt0479162/?ref_=fn_tt_tt_1,37.0,English,USA,"R
",1000000.0,2006.0,16.0,6.9,
Color,377,96.0,5494.0, Comedy,Sparkler ,8.0,http://www.imdb.com/title/tt0124137/?ref_=fn_tt_tt_1,13.0,English,USA,"R
",,1997.0,17.0,5.6,
Color,534,97.0,, Action,The Helix... Loaded ,3.0,http://www.imdb.com/title/tt0401462/?ref_=fn_tt_tt_1,9.0,English,USA,"R
",1000000.0,2005.0,128.0,1.9,
Color,783,88.0,721.0, Action,In Her Line of Fire ,8.0,http://www.imdb.com/title/tt0487156/?ref_=fn_tt_tt_1,12.0,English,Germany,"R
",1000000.0,2006.0,42.0,4.1,
Color,480,96.0,703.0, Comedy,The Jimmy Show ,9.0,http://www.imdb.com/title/tt0271020/?ref_=fn_tt_tt_1,21.0,English,USA,"R
",1500000.0,2001.0,47.0,5.4,
Color,3499,105.0,, Crime,Heli ,87.0,http://www.imdb.com/title/tt2852376/?ref_=fn_tt_tt_1,15.0,Spanish,Mexico,"Not Rated
",1000000.0,2013.0,13.0,6.8,
Color,876,,, Comedy,Karachi se Lahore ,6.0,http://www.imdb.com/title/tt4590482/?ref_=fn_tt_tt_1,15.0,Urdu,Pakistan,,1000000.0,2015.0,259.0,7.0,
Color,9190,76.0,, Drama,Loving Annabelle ,14.0,http://www.imdb.com/title/tt0323120/?ref_=fn_tt_tt_1,75.0,English,USA,"Not Rated
",1000000.0,2006.0,501.0,6.7,
Color,1359,96.0,, Comedy,Hits ,20.0,http://www.imdb.com/title/tt3145220/?ref_=fn_tt_tt_1,8.0,English,USA,,1000000.0,2014.0,903.0,5.8,
Color,1420,99.0,, Crime,Jimmy and Judy ,23.0,http://www.imdb.com/title/tt0425151/?ref_=fn_tt_tt_1,26.0,English,USA,"R
",1000000.0,2006.0,138.0,6.2,
Color,1612,90.0,, Comedy,Frat Party ,6.0,http://www.imdb.com/title/tt1414361/?ref_=fn_tt_tt_1,28.0,English,USA,"R
",1000000.0,2009.0,297.0,2.8,
 Black and White,340,94.0,, Drama,The Party's Over ,12.0,http://www.imdb.com/title/tt0060816/?ref_=fn_tt_tt_1,7.0,English,UK,,,1965.0,32.0,7.3,
Color,275,87.0,, Drama,Proud ,2.0,http://www.imdb.com/title/tt0393616/?ref_=fn_tt_tt_1,22.0,English,USA,"PG
",1000000.0,2004.0,141.0,5.8,
Color,3943,93.0,, Drama,The Poker House ,12.0,http://www.imdb.com/title/tt1014806/?ref_=fn_tt_tt_1,24.0,English,USA,"R
",,2008.0,599.0,6.5,
Color,33,90.0,, Drama,Childless ,,http://www.imdb.com/title/tt0867270/?ref_=fn_tt_tt_1,,English,USA,"R
",1000000.0,2008.0,3.0,6.1,
Color,3650,89.0,, Comedy,ZMD: Zombies of Mass Destruction ,64.0,http://www.imdb.com/title/tt1134674/?ref_=fn_tt_tt_1,39.0,English,USA,"R
",500000.0,2009.0,11.0,5.1,
Color,634,83.0,, Horror,Snow White: A Deadly Summer ,7.0,http://www.imdb.com/title/tt2149137/?ref_=fn_tt_tt_1,14.0,English,USA,"PG-13
",1000000.0,2012.0,150.0,2.2,
Color,955,96.0,, Drama,Hidden Away ,9.0,http://www.imdb.com/title/tt3289362/?ref_=fn_tt_tt_1,7.0,Spanish,Spain,"Unrated
",,2014.0,68.0,7.2,
Color,982,90.0,, Comedy,My Last Day Without You ,21.0,http://www.imdb.com/title/tt1679248/?ref_=fn_tt_tt_1,12.0,English,USA,,1000000.0,2011.0,370.0,5.7,
Color,293,138.0,, Comedy,Steppin: The Movie ,,http://www.imdb.com/title/tt0826751/?ref_=fn_tt_tt_1,1.0,English,USA,"PG-13
",1000000.0,2009.0,41.0,3.4,
Color,93,84.0,, Western,Doc Holliday's Revenge ,1.0,http://www.imdb.com/title/tt3359872/?ref_=fn_tt_tt_1,6.0,English,USA,"PG-13
",1000000.0,2014.0,54.0,3.8,
Color,6531,83.0,, Horror,Black Rock ,95.0,http://www.imdb.com/title/tt1930294/?ref_=fn_tt_tt_1,47.0,English,USA,"R
",,2012.0,12.0,4.7,
Color,6513,96.0,, Horror,Truth or Die ,40.0,http://www.imdb.com/title/tt1838722/?ref_=fn_tt_tt_1,41.0,English,UK,"Not Rated
",1000000.0,2012.0,968.0,5.6,
Color,425,94.0,, Drama,The Pet ,6.0,http://www.imdb.com/title/tt0825728/?ref_=fn_tt_tt_1,24.0,English,USA,,1000000.0,2006.0,91.0,3.9,
Color,137,90.0,, Drama,Bang Bang Baby ,16.0,http://www.imdb.com/title/tt2655734/?ref_=fn_tt_tt_1,16.0,English,Canada,,1000000.0,2014.0,48.0,5.4,
Color,6256,95.0,, Horror,Fear Clinic ,39.0,http://www.imdb.com/title/tt2165765/?ref_=fn_tt_tt_1,19.0,English,USA,"R
",1000000.0,2015.0,936.0,5.2,
Color,2057,93.0,, Action,Zombie Hunter ,150.0,http://www.imdb.com/title/tt2446502/?ref_=fn_tt_tt_1,30.0,English,USA,"Not Rated
",1000000.0,2013.0,15.0,3.5,
,207,111.0,, Drama,A Fine Step ,1.0,http://www.imdb.com/title/tt1604100/?ref_=fn_tt_tt_1,1.0,,USA,"PG
",1000000.0,2014.0,212.0,5.3,
Color,4998,103.0,, Drama,Charly ,32.0,http://www.imdb.com/title/tt0062794/?ref_=fn_tt_tt_1,55.0,English,USA,"PG
",,1968.0,785.0,7.1,
Color,6265,87.0,, Horror,Banshee Chapter ,78.0,http://www.imdb.com/title/tt2011276/?ref_=fn_tt_tt_1,56.0,English,Germany,"R
",950000.0,2013.0,2.0,5.5,
Color,954,30.0,, Comedy,Jesse             ,,http://www.imdb.com/title/tt0156196/?ref_=fn_tt_tt_1,14.0,English,USA,,,,57.0,5.9,
Color,7870,100.0,, Drama,Ask Me Anything ,8.0,http://www.imdb.com/title/tt2505294/?ref_=fn_tt_tt_1,64.0,English,USA,"Not Rated
",950000.0,2014.0,884.0,6.0,
Color,443,90.0,, Comedy,And Then Came Love ,6.0,http://www.imdb.com/title/tt0825346/?ref_=fn_tt_tt_1,4.0,English,USA,,989000.0,2007.0,42.0,4.8,
Color,265,83.0,, Documentary,Food Chains ,9.0,http://www.imdb.com/title/tt2141739/?ref_=fn_tt_tt_1,3.0,English,USA,,913000.0,2014.0,489.0,7.1,
 Black and White,100890,108.0,9600000.0, Crime,On the Waterfront ,134.0,http://www.imdb.com/title/tt0047296/?ref_=fn_tt_tt_1,281.0,English,USA,"Not Rated
",910000.0,1954.0,48.0,8.2,
Color,6025,100.0,20186.0, Comedy,L!fe Happens ,18.0,http://www.imdb.com/title/tt1726589/?ref_=fn_tt_tt_1,15.0,English,USA,"R
",930000.0,2011.0,995.0,5.7,
Color,44763,113.0,1185783.0, Drama,"4 Months, 3 Weeks and 2 Days ",233.0,http://www.imdb.com/title/tt1032846/?ref_=fn_tt_tt_1,172.0,Romanian,Romania,"Not Rated
",590000.0,2007.0,14.0,7.9,
Color,139,97.0,, Horror,The Horror Network Vol. 1 ,10.0,http://www.imdb.com/title/tt3034146/?ref_=fn_tt_tt_1,3.0,English,USA,,3000000.0,2015.0,52.0,7.3,
Color,131969,104.0,1007962.0, Crime,Hard Candy ,231.0,http://www.imdb.com/title/tt0424136/?ref_=fn_tt_tt_1,651.0,English,USA,"R
",950000.0,2005.0,12.0,7.1,
Color,13485,96.0,381186.0, Drama,The Quiet ,65.0,http://www.imdb.com/title/tt0414951/?ref_=fn_tt_tt_1,90.0,English,USA,"R
",900000.0,2005.0,698.0,6.4,
Color,6277,107.0,439958.0, Drama,Circumstance ,76.0,http://www.imdb.com/title/tt1684628/?ref_=fn_tt_tt_1,43.0,Persian,France,"R
",,2011.0,36.0,5.9,
Color,53919,85.0,16097842.0, Biography,Fruitvale Station ,327.0,http://www.imdb.com/title/tt2334649/?ref_=fn_tt_tt_1,168.0,English,USA,"R
",900000.0,2013.0,17.0,7.5,
Color,11965,101.0,6643.0, Comedy,The Brass Teapot ,62.0,http://www.imdb.com/title/tt1935902/?ref_=fn_tt_tt_1,39.0,English,USA,"R
",900000.0,2012.0,23.0,6.4,
Color,94225,70.0,102797150.0, Animation,Bambi ,116.0,http://www.imdb.com/title/tt0034492/?ref_=fn_tt_tt_1,136.0,English,USA,"Approved
",,1942.0,26.0,7.4,
Color,5489,88.0,442638.0, Comedy,The Hammer ,73.0,http://www.imdb.com/title/tt0814130/?ref_=fn_tt_tt_1,23.0,English,USA,"R
",850000.0,2007.0,337.0,7.3,
Color,14580,107.0,819939.0, Comedy,Latter Days ,35.0,http://www.imdb.com/title/tt0345551/?ref_=fn_tt_tt_1,252.0,English,USA,"R
",850000.0,2003.0,17.0,7.2,
Color,19,78.0,, Drama,Elza ,2.0,http://www.imdb.com/title/tt1852001/?ref_=fn_tt_tt_1,2.0,French,France,,900000.0,2011.0,24.0,6.7,
Color,122,90.0,, Drama,1982 ,6.0,http://www.imdb.com/title/tt2388621/?ref_=fn_tt_tt_1,3.0,English,USA,"R
",1000000.0,2013.0,181.0,7.1,
Color,13421,85.0,1243961.0, Comedy,"For a Good Time, Call... ",115.0,http://www.imdb.com/title/tt1996264/?ref_=fn_tt_tt_1,34.0,English,USA,"R
",850000.0,2012.0,29.0,6.0,
Color,24391,92.0,3094687.0, Comedy,Celeste & Jesse Forever ,193.0,http://www.imdb.com/title/tt1405365/?ref_=fn_tt_tt_1,61.0,English,USA,"R
",,2012.0,44.0,6.7,
Color,1742,95.0,15278.0, Drama,Time Changer ,16.0,http://www.imdb.com/title/tt0295725/?ref_=fn_tt_tt_1,158.0,English,USA,"PG
",825000.0,2002.0,409.0,5.6,
Color,7308,85.0,, Crime,London to Brighton ,68.0,http://www.imdb.com/title/tt0490166/?ref_=fn_tt_tt_1,72.0,English,UK,"R
",500000.0,2006.0,933.0,7.0,
Color,2706,86.0,, Action,American Hero ,16.0,http://www.imdb.com/title/tt4733536/?ref_=fn_tt_tt_1,23.0,English,USA,,990000.0,2015.0,549.0,4.9,
Color,169,90.0,, Mystery,Windsor Drive ,7.0,http://www.imdb.com/title/tt2311428/?ref_=fn_tt_tt_1,6.0,English,USA,,100000.0,2015.0,312.0,3.2,
Color,151812,123.0,7098492.0, Drama,A Separation ,354.0,http://www.imdb.com/title/tt1832382/?ref_=fn_tt_tt_1,264.0,Persian,Iran,"PG-13
",500000.0,2011.0,48.0,8.4,
Color,190,93.0,, Thriller,Crying with Laughter ,16.0,http://www.imdb.com/title/tt1349478/?ref_=fn_tt_tt_1,6.0,English,UK,,,2009.0,33.0,6.9,
Color,26513,88.0,4771000.0, Comedy,Welcome to the Dollhouse ,74.0,http://www.imdb.com/title/tt0114906/?ref_=fn_tt_tt_1,174.0,English,USA,"R
",800000.0,1995.0,19.0,7.5,
Color,2039,114.0,1001437.0, Drama,Ruby in Paradise ,11.0,http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1,28.0,English,USA,"R
",800000.0,1993.0,81.0,7.2,
Color,4743,88.0,2073984.0, Drama,Raising Victor Vargas ,59.0,http://www.imdb.com/title/tt0316188/?ref_=fn_tt_tt_1,135.0,English,France,"R
",800000.0,2002.0,219.0,7.2,
 Black and White,7431,109.0,9950.0, Crime,Pandora's Box ,71.0,http://www.imdb.com/title/tt0018737/?ref_=fn_tt_tt_1,84.0,German,Germany,"Not Rated
",,1929.0,926.0,8.0,
Color,59,95.0,, Drama,Harrison Montgomery ,5.0,http://www.imdb.com/title/tt0870118/?ref_=fn_tt_tt_1,1.0,English,USA,,850000.0,2008.0,18.0,7.4,
Color,772,83.0,, Drama,Live-In Maid ,25.0,http://www.imdb.com/title/tt0356453/?ref_=fn_tt_tt_1,11.0,Spanish,Argentina,"Unrated
",800000.0,2004.0,83.0,7.2,
Color,2256,104.0,144583.0, Drama,Deterrence ,29.0,http://www.imdb.com/title/tt0158583/?ref_=fn_tt_tt_1,79.0,English,France,"R
",800000.0,1999.0,130.0,6.5,
Color,3480,94.0,, Crime,The Mudge Boy ,17.0,http://www.imdb.com/title/tt0339419/?ref_=fn_tt_tt_1,30.0,English,USA,"R
",800000.0,2003.0,396.0,7.2,
Color,122,87.0,58163.0, Drama,The Young Unknowns ,13.0,http://www.imdb.com/title/tt0186719/?ref_=fn_tt_tt_1,3.0,English,USA,"R
",,2000.0,4.0,4.2,
Color,4167,93.0,35688.0, Comedy,Not Cool ,6.0,http://www.imdb.com/title/tt3569356/?ref_=fn_tt_tt_1,72.0,English,USA,"Not Rated
",600000.0,2014.0,19.0,5.1,
Color,54601,91.0,41709.0, Comedy,Dead Snow ,224.0,http://www.imdb.com/title/tt1278340/?ref_=fn_tt_tt_1,200.0,Norwegian,Norway,"Not Rated
",800000.0,2009.0,23.0,6.4,
Color,17725,90.0,1310270.0, Action,Saints and Soldiers ,33.0,http://www.imdb.com/title/tt0373283/?ref_=fn_tt_tt_1,157.0,English,USA,"PG-13
",780000.0,2003.0,1.0,6.8,
Color,292,14.0,, Short,Vessel ,1.0,http://www.imdb.com/title/tt2164708/?ref_=fn_tt_tt_1,3.0,English,USA,,,2012.0,14.0,6.2,
Color,63839,110.0,115000000.0, Comedy,American Graffiti ,100.0,http://www.imdb.com/title/tt0069704/?ref_=fn_tt_tt_1,238.0,English,USA,"PG
",777000.0,1973.0,55.0,7.5,
Color,1477,75.0,, Documentary,Iraq for Sale: The War Profiteers ,21.0,http://www.imdb.com/title/tt0815181/?ref_=fn_tt_tt_1,24.0,English,USA,,750000.0,2006.0,274.0,7.7,
Color,12160,86.0,5518918.0, Animation,Aqua Teen Hunger Force Colon Movie Film for Theaters ,82.0,http://www.imdb.com/title/tt0455326/?ref_=fn_tt_tt_1,73.0,English,USA,"R
",750000.0,2007.0,307.0,6.9,
Color,101287,86.0,4007792.0, Comedy,Safety Not Guaranteed ,271.0,http://www.imdb.com/title/tt1862079/?ref_=fn_tt_tt_1,260.0,English,USA,"R
",750000.0,2012.0,31.0,7.0,
Color,3543,89.0,7705974.0, Documentary,Kevin Hart: Laugh at My Pain ,5.0,http://www.imdb.com/title/tt1999192/?ref_=fn_tt_tt_1,8.0,English,USA,"R
",,2011.0,614.0,7.5,
Color,25750,95.0,26297.0, Crime,Kill List ,255.0,http://www.imdb.com/title/tt1788391/?ref_=fn_tt_tt_1,209.0,English,UK,"Not Rated
",500000.0,2011.0,58.0,6.3,
Color,27260,101.0,77501.0, Horror,The Innkeepers ,292.0,http://www.imdb.com/title/tt1594562/?ref_=fn_tt_tt_1,247.0,English,USA,"R
",750000.0,2011.0,56.0,5.5,
Color,17813,111.0,, Drama,The Conformist ,120.0,http://www.imdb.com/title/tt0065571/?ref_=fn_tt_tt_1,101.0,Italian,Italy,"R
",750000.0,1970.0,22.0,8.1,
Color,1661,88.0,47329.0, Drama,Interview with the Assassin ,31.0,http://www.imdb.com/title/tt0308411/?ref_=fn_tt_tt_1,31.0,English,USA,"R
",750000.0,2002.0,163.0,6.6,
Color,9376,99.0,18378.0, Crime,Donkey Punch ,114.0,http://www.imdb.com/title/tt0988849/?ref_=fn_tt_tt_1,74.0,English,UK,"R
",900000.0,2008.0,18.0,5.2,
Color,25951,90.0,, Horror,All the Boys Love Mandy Lane ,233.0,http://www.imdb.com/title/tt0490076/?ref_=fn_tt_tt_1,129.0,English,USA,"R
",750000.0,2006.0,2.0,5.6,
Color,851,95.0,, Horror,Bled ,8.0,http://www.imdb.com/title/tt0997143/?ref_=fn_tt_tt_1,30.0,English,USA,"R
",750000.0,2009.0,128.0,3.1,
 Black and White,80193,85.0,, Thriller,High Noon ,153.0,http://www.imdb.com/title/tt0044706/?ref_=fn_tt_tt_1,333.0,English,USA,"PG
",750000.0,1952.0,3.0,8.1,
Color,18980,170.0,7830611.0, Documentary,Hoop Dreams ,53.0,http://www.imdb.com/title/tt0110057/?ref_=fn_tt_tt_1,74.0,English,USA,"PG-13
",700000.0,1994.0,17.0,8.3,
Color,2877,86.0,3278611.0, Documentary,Rize ,49.0,http://www.imdb.com/title/tt0436724/?ref_=fn_tt_tt_1,46.0,English,USA,"PG-13
",,2005.0,903.0,7.1,
Color,3089,,, Action,Destiny ,4.0,http://www.imdb.com/title/tt2983582/?ref_=fn_tt_tt_1,11.0,English,USA,,,2014.0,1.0,8.1,
Color,8509,97.0,1141829.0, Crime,L.I.E. ,64.0,http://www.imdb.com/title/tt0242587/?ref_=fn_tt_tt_1,109.0,English,USA,"NC-17
",700000.0,2001.0,420.0,7.2,
Color,1354,104.0,, Drama,The Sisterhood of Night ,23.0,http://www.imdb.com/title/tt1015471/?ref_=fn_tt_tt_1,17.0,English,USA,"PG-13
",1000000.0,2014.0,523.0,6.3,
Color,551,88.0,, Drama,B-Girl ,8.0,http://www.imdb.com/title/tt0964179/?ref_=fn_tt_tt_1,10.0,English,USA,"PG-13
",,2009.0,303.0,4.0,
Color,70885,106.0,2694973.0, Drama,Half Nelson ,208.0,http://www.imdb.com/title/tt0468489/?ref_=fn_tt_tt_1,189.0,English,USA,"R
",700000.0,2006.0,49.0,7.2,
Color,103,107.0,10508.0, Drama,Naturally Native ,2.0,http://www.imdb.com/title/tt0133117/?ref_=fn_tt_tt_1,6.0,English,USA,"PG-13
",700000.0,1998.0,102.0,6.5,
Color,819,92.0,2301777.0, Comedy,Hav Plenty ,25.0,http://www.imdb.com/title/tt0126938/?ref_=fn_tt_tt_1,36.0,English,USA,"R
",650000.0,1997.0,161.0,6.5,
Color,514,91.0,, Crime,Adulterers ,8.0,http://www.imdb.com/title/tt4044464/?ref_=fn_tt_tt_1,1.0,English,USA,,750000.0,2015.0,158.0,4.9,
 Black and White,7384,90.0,169719.0, Fantasy,Escape from Tomorrow ,143.0,http://www.imdb.com/title/tt2187884/?ref_=fn_tt_tt_1,79.0,English,USA,"Not Rated
",,2013.0,61.0,5.2,
Color,474,103.0,, Documentary,Starsuckers ,21.0,http://www.imdb.com/title/tt1510934/?ref_=fn_tt_tt_1,8.0,English,UK,,400000.0,2009.0,203.0,7.4,
Color,5,71.0,, Documentary,The Hadza: Last of the First ,1.0,http://www.imdb.com/title/tt2139721/?ref_=fn_tt_tt_1,1.0,English,USA,,650000.0,2014.0,5.0,7.4,
Color,3699,90.0,, Fantasy,After ,34.0,http://www.imdb.com/title/tt1799508/?ref_=fn_tt_tt_1,27.0,English,USA,"PG-13
",650000.0,2012.0,1.0,5.4,
Color,344,67.0,, Drama,Treachery ,5.0,http://www.imdb.com/title/tt2380301/?ref_=fn_tt_tt_1,5.0,English,USA,,625000.0,2013.0,53.0,3.9,
Color,1432,94.0,, Comedy,Walter ,10.0,http://www.imdb.com/title/tt2016335/?ref_=fn_tt_tt_1,19.0,English,USA,,700000.0,2015.0,12.0,5.3,
 Black and White,13269,101.0,3000000.0, Comedy,Top Hat ,66.0,http://www.imdb.com/title/tt0027125/?ref_=fn_tt_tt_1,98.0,English,USA,"Approved
",609000.0,1935.0,1.0,7.8,
 Black and White,186786,81.0,140530114.0, Horror,The Blair Witch Project ,360.0,http://www.imdb.com/title/tt0185937/?ref_=fn_tt_tt_1,3400.0,English,USA,"R
",60000.0,1999.0,61.0,6.4,
Color,12631,184.0,13300000.0, Documentary,Woodstock ,53.0,http://www.imdb.com/title/tt0066580/?ref_=fn_tt_tt_1,63.0,English,USA,"R
",600000.0,1970.0,27.0,8.1,
Color,13915,83.0,, Comedy,The Kentucky Fried Movie ,82.0,http://www.imdb.com/title/tt0076257/?ref_=fn_tt_tt_1,109.0,English,USA,"R
",650000.0,1977.0,16.0,6.5,
Color,448,106.0,171988.0, Action,Mercy Streets ,15.0,http://www.imdb.com/title/tt0243415/?ref_=fn_tt_tt_1,16.0,English,USA,"PG-13
",600000.0,2000.0,12.0,5.6,
Color,94,103.0,23616.0, Mystery,Arnolds Park ,,http://www.imdb.com/title/tt1074931/?ref_=fn_tt_tt_1,4.0,English,USA,"PG-13
",600000.0,2007.0,11.0,5.6,
Color,531,90.0,13493.0, Drama,Broken Vessels ,18.0,http://www.imdb.com/title/tt0149964/?ref_=fn_tt_tt_1,19.0,English,USA,"R
",600000.0,1998.0,51.0,6.6,
Color,85,88.0,79043.0, Crime,Water & Power ,,http://www.imdb.com/title/tt2052015/?ref_=fn_tt_tt_1,,English,USA,"Not Rated
",,2013.0,358.0,6.3,
Color,74,105.0,, Documentary,They Will Have to Kill Us First ,22.0,http://www.imdb.com/title/tt4333662/?ref_=fn_tt_tt_1,2.0,French,UK,,400000.0,2015.0,34.0,7.7,
Color,204,115.0,, Documentary,Crop Circles: Quest for Truth ,15.0,http://www.imdb.com/title/tt0331225/?ref_=fn_tt_tt_1,13.0,English,USA,,750000.0,2002.0,32.0,7.0,
Color,6,90.0,, Action,Light from the Darkroom ,,http://www.imdb.com/title/tt3130704/?ref_=fn_tt_tt_1,1.0,English,USA,"PG-13
",600000.0,2014.0,9.0,8.0,
Color,389,102.0,, Comedy,Irreplaceable ,18.0,http://www.imdb.com/title/tt5078326/?ref_=fn_tt_tt_1,1.0,French,France,,,2016.0,36.0,7.2,
Color,719,98.0,, Thriller,The Maid's Room ,8.0,http://www.imdb.com/title/tt2263814/?ref_=fn_tt_tt_1,9.0,English,USA,,600000.0,2013.0,128.0,4.5,
 Black and White,31429,87.0,515005.0, Comedy,A Hard Day's Night ,105.0,http://www.imdb.com/title/tt0058182/?ref_=fn_tt_tt_1,219.0,English,UK,"Approved
",560000.0,1964.0,35.0,7.7,
Color,57,80.0,2245.0, Documentary,The Harvest/La Cosecha ,3.0,http://www.imdb.com/title/tt1981703/?ref_=fn_tt_tt_1,2.0,English,USA,,560000.0,2011.0,88.0,7.2,
Color,487,88.0,, Drama,Love Letters ,4.0,http://www.imdb.com/title/tt0085871/?ref_=fn_tt_tt_1,9.0,English,USA,"R
",550000.0,1983.0,7.0,6.1,
Color,86,83.0,, Comedy,Julija in alfa Romeo ,2.0,http://www.imdb.com/title/tt4374230/?ref_=fn_tt_tt_1,2.0,Slovenian,Slovenia,,500000.0,2015.0,18.0,6.4,
Color,17068,122.0,33451479.0, Drama,Fireproof ,50.0,http://www.imdb.com/title/tt1129423/?ref_=fn_tt_tt_1,215.0,English,USA,"PG
",500000.0,2008.0,68.0,6.5,
Color,113,115.0,, Documentary,Faith Connections ,19.0,http://www.imdb.com/title/tt2768766/?ref_=fn_tt_tt_1,3.0,Hindi,India,,550000.0,2013.0,126.0,7.0,
Color,3411,86.0,39552600.0, Adventure,Benji ,5.0,http://www.imdb.com/title/tt0071206/?ref_=fn_tt_tt_1,36.0,English,USA,"G
",500000.0,1974.0,816.0,6.1,
Color,42256,79.0,30500882.0, Adventure,Open Water ,235.0,http://www.imdb.com/title/tt0374102/?ref_=fn_tt_tt_1,916.0,English,USA,"R
",500000.0,2003.0,17.0,5.7,
Color,1305,87.0,, Comedy,High Road ,8.0,http://www.imdb.com/title/tt1692084/?ref_=fn_tt_tt_1,3.0,English,USA,"R
",,2011.0,244.0,5.4,
Color,3274,97.0,17000000.0, Horror,Kingdom of the Spiders ,95.0,http://www.imdb.com/title/tt0076271/?ref_=fn_tt_tt_1,84.0,English,USA,"PG
",500000.0,1977.0,11.0,5.9,
Color,3156,105.0,8044906.0, Documentary,Mad Hot Ballroom ,84.0,http://www.imdb.com/title/tt0438205/?ref_=fn_tt_tt_1,65.0,English,USA,"PG
",,2005.0,588.0,7.5,
Color,58260,89.0,5739376.0, Comedy,The Station Agent ,154.0,http://www.imdb.com/title/tt0340377/?ref_=fn_tt_tt_1,286.0,English,USA,"R
",500000.0,2003.0,83.0,7.7,
Color,4583,120.0,3773863.0, Drama,To Save a Life ,20.0,http://www.imdb.com/title/tt1270286/?ref_=fn_tt_tt_1,55.0,English,USA,"PG-13
",1000000.0,2009.0,25.0,7.1,
Color,3394,94.0,3117666.0, Documentary,Wordplay ,88.0,http://www.imdb.com/title/tt0492506/?ref_=fn_tt_tt_1,43.0,English,USA,"PG
",,2006.0,694.0,7.4,
Color,6790,102.0,2047570.0, Documentary,Beyond the Mat ,70.0,http://www.imdb.com/title/tt0218043/?ref_=fn_tt_tt_1,80.0,English,USA,"R
",500000.0,1999.0,491.0,7.6,
Color,1099,102.0,1250798.0, Comedy,The Singles Ward ,5.0,http://www.imdb.com/title/tt0306069/?ref_=fn_tt_tt_1,53.0,English,USA,"PG
",500000.0,2002.0,43.0,6.4,
Color,7559,83.0,1127331.0, Drama,Osama ,105.0,http://www.imdb.com/title/tt0368913/?ref_=fn_tt_tt_1,77.0,Dari,Afghanistan,"PG-13
",46000.0,2003.0,13.0,7.4,
Color,154,93.0,906666.0, Documentary,Sholem Aleichem: Laughing in the Darkness ,29.0,http://www.imdb.com/title/tt1976608/?ref_=fn_tt_tt_1,5.0,English,USA,"Unrated
",500000.0,2011.0,287.0,6.8,
Color,3562,86.0,1114943.0, Drama,Groove ,46.0,http://www.imdb.com/title/tt0212974/?ref_=fn_tt_tt_1,74.0,English,USA,"R
",500000.0,2000.0,17.0,6.5,
Color,651,101.0,1111615.0, Comedy,The R.M. ,3.0,http://www.imdb.com/title/tt0341540/?ref_=fn_tt_tt_1,34.0,English,USA,"PG
",500000.0,2003.0,44.0,6.0,
Color,3479,111.0,985341.0, Drama,Twin Falls Idaho ,54.0,http://www.imdb.com/title/tt0162830/?ref_=fn_tt_tt_1,87.0,English,USA,"R
",500000.0,1999.0,180.0,7.3,
Color,26407,90.0,603943.0, Crime,Mean Creek ,126.0,http://www.imdb.com/title/tt0377091/?ref_=fn_tt_tt_1,154.0,English,USA,"R
",500000.0,2004.0,1.0,7.3,
 Black and White,1038,86.0,334041.0, Crime,Hurricane Streets ,17.0,http://www.imdb.com/title/tt0119338/?ref_=fn_tt_tt_1,21.0,English,USA,"R
",500000.0,1997.0,51.0,6.5,
